"","AHT_CIM7_R3","AHT_CIM7_R2","AHT_CIM7_R1","AHT_None_R3","AHT_None_R2","AHT_None_R1","WT_CIM7_R3","WT_CIM7_R2","WT_CIM7_R1","WT_None_R3","WT_None_R2","WT_None_R1"
"SERTAD1",1660.09453792577,1496.8668275966,1670.04192622302,1917.31792122402,1852.02721713193,1914.00738650792,1683.14681265037,1598.19737954691,1775.90014087735,1626.63167010602,1655.85032331292,1750.57683794299
"SERTAD3",827.408008966185,849.412525183787,1034.03873898409,831.796860776587,777.489808028886,890.96840656446,876.580619566667,920.957547271258,1013.07242190437,791.574707019999,840.486784798836,1018.72805477804
"SERTAD3-AS1",0,1.18798954571159,3.20135832502815,0,3.87453392705425,1.01592748753074,0.933525686439475,2.21561559086911,3.72111082425846,4.94116546204744,0,0
"BLVRB",3184.26718602138,3487.93730620923,2693.40947079035,2778.75953385218,3166.78572971234,2755.19534618337,3559.53344239372,3576.74210219303,3031.77504406458,3143.56946695458,3118.70843652938,2842.89862510633
"SPTBN4",25.0729699686723,19.0078327313854,27.7451054835773,30.5166563177993,24.5387148713436,29.4618971383915,26.1387192203053,36.9269265144851,37.2111082425846,22.7293611254182,37.6848694271217,27.9383613684947
"SHKBP1",2461.10994692494,2655.1566346654,2696.61082911538,2660.18052644588,2673.42840966743,2858.8199499115,2662.41525772538,2657.26163198235,2940.60782887025,2714.67630484886,2494.05317663133,2833.35869683417
"LTBP4",2185.30727726954,1979.19058315551,1297.61724107808,2010.61169910986,2085.7907640642,1204.89000021146,1909.99355445517,2084.15573247754,1334.01823049666,2006.11317759126,2023.56329166242,1044.6221458025
"NUMBL",1170.51180853749,1109.58223569463,989.219722433699,1169.22388920483,1203.68854000485,1185.58737794837,1169.70768510866,1146.21179900962,1132.14796828064,1096.93873257453,1096.28711060718,1059.61346165876
"COQ8B",757.467619053573,836.344640180959,911.320003191348,888.470651081071,807.194568136302,850.33130706323,798.164461905751,845.626617181709,944.231871655585,774.774744449038,781.104566307614,765.919955565561
"ITPKC",745.590949068412,661.710176961356,769.393117448433,762.04450347876,752.951093157542,763.977470623117,727.216509736351,688.317910230002,887.484931585643,702.633728703145,692.031238570781,825.203795542611
"ACTMAP",402.487149497107,413.420361907633,523.955645862941,396.716532131391,439.113845066148,423.641762300319,478.89867714345,482.265660279175,481.883851741471,407.152034072709,424.811255360281,503.571928080916
"SNRPA",1764.34530779552,2008.8903217983,1809.83457308258,1867.61936664932,1901.10464687462,1824.60576760521,2063.09176703124,1984.45303088843,1843.81041342007,1830.20768714237,1926.49620374407,1758.75391931914
"MIA",0,0,0,0,0,0,0,0,0,0,0,0
"MIA-RAB4B",0,0,0,0,0,0,0,0,0,0,0,0
"RAB4B-EGLN2",0,0,0,0,0,0,0,0,0,1.97646618481897,0,0
"RAB4B",0,0,0,0,0,0,0,0,0,0,0,0
"EGLN2",2.63925999670234,5.93994772855795,4.2684777667042,8.71904466222838,10.3320904721447,3.04778246259222,7.4682054915158,5.16976971202791,3.72111082425846,13.8352632937328,4.56786296086324,4.76996413608445
"CYP2T1P",7.91777999010703,2.37597909142318,10.6711944167605,20.9257071893481,18.0811583262532,3.04778246259222,5.60115411863685,14.0322320755043,10.2330547667108,8.89409783168538,12.5616231423739,9.53992827216891
"CYP2A6",1.31962999835117,1.18798954571159,0,4.35952233111419,0,1.01592748753074,0,2.95415412115881,2.79083311819385,0,3.42589722064743,0.681423448012065
"CYP2A7",0,0,0,0.871904466222838,0,0,0,0,0,0,0,0
"CYP2G1P",0,2.37597909142318,0,3.48761786489135,0,0,0,0,0,1.97646618481897,2.28393148043162,0
"CYP2B7P",5.27851999340469,0,0,0,0,0,0,1.4770770605794,0,2.96469927722846,3.42589722064743,0.681423448012065
"CYP2B6",1.31962999835117,1.18798954571159,0,0.871904466222838,1.29151130901808,1.01592748753074,0,0.738538530289702,0,0.988233092409487,3.42589722064743,2.04427034403619
"CYP2A13",0,0,0,0,0,0,0,0,0.930277706064615,0,0,0
"CYP2F1",2.63925999670234,5.93994772855795,12.8054333001126,12.2066625271197,5.16604523607233,6.09556492518445,7.4682054915158,4.43123118173821,3.72111082425846,6.91763164686641,5.70982870107905,6.13281103210858
"LOC124904790",1.31962999835117,14.2558745485391,6.40271665005631,9.59094912845121,1.29151130901808,10.1592748753074,5.60115411863685,5.90830824231761,12.09361017884,0.988233092409487,15.9875203630213,4.76996413608445
"CYP2S1",1520.21375810055,1732.0887576475,2062.74188075981,1193.63721425906,1592.4334440193,1871.33843203162,1666.34335029446,1773.23101122557,2125.68455835765,1690.86682111263,1739.21382234868,2113.77553573343
"AXL",8072.17669991412,7514.03387662581,9455.74537269149,8761.7679810733,8947.59034887728,11229.0465196773,8699.52587192946,8245.04415215423,10392.1322544478,9056.16805884054,8980.41858105713,10286.7683711901
"HNRNPUL1",7438.75430070555,7010.32630924409,8128.24878724648,7912.53303097225,7347.40783700387,8350.92394750269,7104.1304738044,7411.97268998745,8402.26824117561,7221.01920623612,7294.8771484986,8100.76194996743
"LOC105372401",52.7851999340469,78.407310016965,22.4095082751971,54.0580769058159,60.7010315238499,48.7645194014756,47.6098100084132,46.5279274082512,51.1652738335538,60.2822186369787,54.8143555303589,64.0538041131341
"CCDC97",1225.93626846824,1313.91643755702,1521.71232383005,1390.68762362543,1314.75851258041,1423.31441003057,1335.87525729489,1395.83782224754,1543.3307143612,1313.36177981221,1416.0375178676,1518.89286561889
"TGFB1",2465.06883691999,2328.45950959472,2278.30000797837,2086.46738767125,2705.71619239288,2194.4033730664,2725.89500440327,2721.51448411755,2601.98674386273,2646.48822147261,2474.63975904766,2320.92826392909
"B9D2",121.405959848308,125.926891845429,122.718735792746,116.83519847386,130.442642210826,149.341340667019,125.09244198289,159.524322542576,142.332489027886,114.635038719501,125.616231423739,130.151878570304
"TMEM91",42.2281599472375,40.3916445541941,46.9532554337462,42.723318844919,50.3689410517052,49.7804468890063,48.5433356948527,48.0050044688306,56.7469400699415,52.3763538977028,42.252732387985,51.7881820489169
"EXOSC5",750.869469061817,817.336807449574,793.936864606982,803.895917857456,811.069102063356,787.343802836324,823.369655439617,801.314305364326,893.066597822031,750.068917138801,798.234052410851,814.98244382243
"BCKDHA",1042.50769869743,1050.18275840905,1003.09227517549,1020.12822548072,1078.4119430301,1080.94684673271,1119.29729804093,1034.69248093587,1053.07436326514,1039.62121321478,1042.61472081703,1026.22371270617
"B3GNT8",1.31962999835117,5.93994772855795,2.1342388833521,4.35952233111419,3.87453392705425,2.03185497506148,4.66762843219737,1.4770770605794,2.79083311819385,2.96469927722846,4.56786296086324,0.681423448012065
"DMAC2",1571.67932803625,1369.75194620546,1591.07508753899,1622.6142116407,1539.48148034955,1761.6182633783,1389.08622142194,1464.52190556448,1731.24681098625,1446.77324728749,1482.27153080012,1612.92930144456
"ERICH4",0,0,1.06711944167605,0,0,0,0.933525686439475,0,0,0,1.14196574021581,0
"LOC107985329",0,0,1.06711944167605,0,5.16604523607233,1.01592748753074,0,0.738538530289702,0.930277706064615,0,3.42589722064743,0.681423448012065
"PCAT19",0,0,0,0,0,0,0,0,0,0,0,0
"LINC01480",0,0,0,0,0,2.03185497506148,0,0,0.930277706064615,0.988233092409487,0,0
"CEACAM21",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105372404",0,0,0,0,0,0,0,0,0,0,0,0
"CEACAM4",0,0,0,0,0,0,0,0,0,0,0,0
"LOC105372405",0,0,0,0,0,0,0,0,0,0,0,0
"CEACAM7",1.31962999835117,1.18798954571159,1.06711944167605,0,0,0,0,0,0,0,0,0.681423448012065
"CEACAM5",702.043159122823,1441.03131894816,3583.38708514818,226.695161217938,803.320034209247,2571.31247094031,1018.47652390547,1228.18957587177,2070.79817369983,769.83357898699,1006.07181713013,2691.62261964766
"CEACAM6",24207.2926897539,31348.6681322374,58962.6176303685,16381.3411113947,26235.7607313933,50117.7348148665,28122.4613039892,27484.7114047312,45538.023989569,25000.3207717752,27033.7549681289,53317.977689704
"LOC112268252",2.63925999670234,2.37597909142318,11.7383138584366,0,3.87453392705425,0,3.7341027457579,9.60100089376612,4.65138853032308,2.96469927722846,2.28393148043162,4.76996413608445
"CEACAM3",2.63925999670234,7.12793727426954,4.2684777667042,2.61571339866851,5.16604523607233,10.1592748753074,6.53467980507632,4.43123118173821,15.8147210030985,2.96469927722846,4.56786296086324,13.6284689602413
"LYPD4",0,0,0,0,0,0,0,0,0,0,0,0
"DMRTC2",0,0,0,0,0,0,0,1.4770770605794,0,0,0,0
"RPS19",24908.0162188784,23545.9527960037,27163.5253878639,25578.1894211132,24692.4047171167,28667.4418431424,25449.777263713,25334.8257430579,30078.6690701872,24578.3452413164,23833.9669640442,28854.1944826229
"MIR6797",18.4748199769164,2.37597909142318,4.2684777667042,8.71904466222838,9.04057916312658,13.2070573378996,14.0028852965921,11.0780779543455,13.0238878849046,6.91763164686641,4.56786296086324,14.3098924082534
"CD79A",13.1962999835117,16.6318536399623,2.1342388833521,13.0785669933426,19.3726696352712,16.2548398004919,10.2687825508342,13.2936935452146,12.09361017884,12.8470302013233,6.85179444129486,8.85850482415684
"ARHGEF1",1675.93009790599,1426.77544439962,2013.65438644271,1697.59799573586,1613.09762496359,2061.31687219987,1514.17866340483,1573.82560804735,2061.49539663919,1561.40828600699,1525.66622892832,1993.16358543529
"ERFL",7.91777999010703,26.135770005655,11.7383138584366,14.8223759257882,10.3320904721447,24.3822597007378,19.604039415229,18.4634632572425,14.8844432970338,20.7528949405992,12.5616231423739,26.5755144724705
"RABAC1",2946.73378631817,3543.77281485767,4595.01631585708,2002.76455891386,2757.37664475361,4144.98414912542,3063.83130289436,3541.29225273912,4333.23355484898,3031.89912751231,3164.38706613801,4901.47886155078
"ATP1A3",84.456319894475,51.0835504655984,109.913302492633,81.0871153587239,78.7821898501031,109.72016865332,74.682054915158,74.5923915592599,116.284713258077,67.1998502838451,68.5179444129486,85.1779310015081
"GRIK5",22.4337099719699,38.0156654627709,45.8861359920702,22.6695161217938,41.3283618885786,25.3981871882685,31.7398733389421,39.8810806356439,45.5836075971662,52.3763538977028,28.5491435053953,27.2569379204826
"ZNF574",1797.3360577543,1817.62400493873,1917.61363669186,2013.22741250853,2213.65038365699,2000.36122294803,2092.03106331086,1909.12210079888,2047.54123104822,1963.61915461765,2065.8160240504,2133.53681572578
"POU2F2",14.5159299818629,13.0678850028275,25.6108666002252,49.6985545747017,20.6641809442893,26.4141146757993,9.33525686439475,21.4176173784013,30.6991643001323,7.9058647392759,25.1232462847478,18.3984330963258
"LNROP",0,0,0,0,0,2.03185497506148,0,0,0,0,0,0
"MIR4323",0,0,0,0,0,0,0,0,0,0,0,0
"POU2F2-AS2",0,0,0,0,1.29151130901808,0,0,0.738538530289702,0,0,0,0.681423448012065
"DEDD2",1157.31550855398,1094.13837160037,1356.30881037026,1407.25380848366,1150.73657633511,1449.72852470637,909.254018592048,921.696085801548,1236.33907135987,904.233279554681,970.670879183439,1255.18199123822
"ZNF526",659.814999175586,684.281978329876,661.614053839152,604.229795092426,648.338677127078,621.747622368813,635.730992465282,666.900292851601,642.821894890649,673.97496902327,695.457135791428,659.617897675679
"GSK3A",2504.65773687052,2544.67360691423,2842.806192625,2878.15664300159,2674.71992097645,3208.29900562208,2682.01929714061,2756.22579504117,3014.09976764935,2646.48822147261,2679.05162654629,2943.06787196411
"ERF",2920.34118635114,2845.23496197926,2588.8317655061,2875.54092960292,2998.88925953999,2424.00298524835,2996.61745347071,3144.69706197355,2826.1836710243,2874.7700658192,2930.28408939377,2605.08184175012
"CIC",2900.54673637588,2550.61355464278,2949.51813679261,2862.46236260958,2761.25117868066,2966.50826358976,2734.29673558122,2907.62619375056,3031.77504406458,2747.28799689837,2667.63196914413,2949.20068299622
"PAFAH1B3",696.764639129419,583.302866944391,609.325201197025,685.31691045115,656.087744981186,686.766981570781,707.612470321122,616.679672791901,646.543005714908,644.327976250986,598.390047873085,530.828866001399
"PRR19",27.7122299653746,30.8877281885013,26.6779860419013,49.6985545747017,19.3726696352712,33.5256070885144,34.5404503982606,32.4956953327469,31.6294420061969,35.5763913267415,42.252732387985,19.7612799923499
"TMEM145",40.9085299488863,38.0156654627709,54.4230915254786,34.8761786489135,45.2028958156329,53.8441568391293,43.8757072626553,58.3445438928864,58.6074954820708,40.517556788789,47.962561089064,27.2569379204826
"MEGF8",1962.28980754819,1768.91643356456,1850.38511186627,1695.85418680342,1790.03467429906,1537.09828863401,1854.91553895524,2152.10127726419,1725.66514474986,1734.34907717865,1901.37295745932,1761.47961311119
"MIR8077",0,0,0,0,0,0,0,0,0,0,0,0
"CNFN",44.8674199439398,59.3994772855795,38.4162999003378,40.1076054462505,27.1217374893797,35.5574620635759,34.5404503982606,49.48208152941,44.6533298911015,40.517556788789,38.8268351673375,34.0711724006032
"LOC101930071",0,1.18798954571159,2.1342388833521,1.74380893244568,0,3.04778246259222,5.60115411863685,2.95415412115881,2.79083311819385,3.95293236963795,3.42589722064743,2.72569379204826
"LIPE-AS1",27.7122299653746,40.3916445541941,55.4902109671547,54.0580769058159,23.2472035623255,41.6530269887604,27.0722449067448,21.4176173784013,42.7927744789723,37.5528575115605,30.8330749858269,41.566830328736
"LIPE",30.351489962077,33.2637072799245,38.4162999003378,56.6737903044844,47.7859184336691,61.9715767393752,45.7427586355343,39.1425421053542,62.3286063063292,53.3645869901123,60.5241842314379,49.7439117048807
"CXCL17",0,0,6.40271665005631,0,0,1.01592748753074,1.86705137287895,0,2.79083311819385,0.988233092409487,0,2.04427034403619
"CEACAM1",1731.35455783674,2969.97386427898,4126.55088096129,556.27504945017,2021.2151986133,3109.7540393316,2454.23902964938,2641.01378431597,2883.86088880031,1836.13708569683,2358.15925354565,4258.21512662739
"LOC105372407",2.63925999670234,0,1.06711944167605,2.61571339866851,0,1.01592748753074,0.933525686439475,2.21561559086911,0.930277706064615,0.988233092409487,6.85179444129486,0.681423448012065
"CEACAM8",11.8766699851605,10.6919059114043,35.2149415753097,8.71904466222838,3.87453392705425,24.3822597007378,5.60115411863685,10.3395394240558,10.2330547667108,10.8705640165044,10.2776916619423,14.9913158562654
"PSG3",0,3.56396863713477,7.46983609173236,0,2.58302261803617,5.0796374376537,1.86705137287895,0.738538530289702,5.58166623638769,3.95293236963795,3.42589722064743,3.40711724006032
"PSG8",0,3.56396863713477,2.1342388833521,1.74380893244568,0,2.03185497506148,0,3.69269265144851,1.86055541212923,3.95293236963795,1.14196574021581,5.45138758409652
"PSG8-AS1",1.31962999835117,0,0,0,0,1.01592748753074,0,0,0.930277706064615,0,4.56786296086324,2.04427034403619
"PSG10P",0,0,2.1342388833521,0,0,4.06370995012296,3.7341027457579,2.95415412115881,0,0.988233092409487,0,1.36284689602413
"PSG1",1.31962999835117,1.18798954571159,16.0067916251408,7.84714019600554,1.29151130901808,10.1592748753074,0.933525686439475,1.4770770605794,7.44222164851692,2.96469927722846,7.99376018151067,12.2656220642172
"PSG6",2.63925999670234,0,0,1.74380893244568,5.16604523607233,3.04778246259222,0,0.738538530289702,0.930277706064615,0,0,2.04427034403619
"PSG7",0,3.56396863713477,2.1342388833521,0,1.29151130901808,0,0,2.21561559086911,1.86055541212923,1.97646618481897,1.14196574021581,1.36284689602413
"PSG11",0,0,0,3.48761786489135,0,1.01592748753074,0.933525686439475,3.69269265144851,0.930277706064615,2.96469927722846,0,0
"PSG2",3.95888999505352,0,0,0.871904466222838,1.29151130901808,5.0796374376537,0,1.4770770605794,7.44222164851692,0.988233092409487,4.56786296086324,10.902775168193
"PSG11-AS1",0,0,1.06711944167605,0,3.87453392705425,0,0.933525686439475,2.21561559086911,7.44222164851692,0,0,2.72569379204826
"PSG5",26.3925999670234,30.8877281885013,62.960047058887,22.6695161217938,25.8302261803617,42.6689544762911,18.6705137287895,23.6332329692705,33.4899974183262,29.6469927722846,20.5553833238846,64.0538041131341
"PSG4",47.5066799406422,49.8955609198868,78.9668386840278,52.3142679733703,64.5755654509041,101.592748753074,57.8785925592474,60.5601594837555,69.7708279548462,64.2351510066167,52.5304240499273,119.249103402111
"LOC284344",9.2374099884582,10.6919059114043,6.40271665005631,6.9752357297827,14.2066243991989,9.14334738777667,23.3381421609869,7.38538530289702,8.37249935458154,10.8705640165044,11.4196574021581,11.5841986162051
"PSG9",9.2374099884582,2.37597909142318,14.9396721834647,4.35952233111419,7.7490678541085,3.04778246259222,6.53467980507632,4.43123118173821,12.09361017884,6.91763164686641,1.14196574021581,8.17708137614478
"LINC03078",3.95888999505352,9.50391636569272,16.0067916251408,1.74380893244568,5.16604523607233,13.2070573378996,1.86705137287895,5.90830824231761,8.37249935458154,2.96469927722846,3.42589722064743,28.6197848165067
"PRG1",0,0,0,0,0,0,0,0,0,0,0,0
"CD177",2.63925999670234,1.18798954571159,7.46983609173236,1.74380893244568,2.58302261803617,5.0796374376537,2.80057705931842,2.21561559086911,9.30277706064615,0.988233092409487,2.28393148043162,17.0355862003016
"TEX101",0,0,0,0.871904466222838,0,0,0,0,0,0,0,0
"LYPD3",2.63925999670234,9.50391636569272,16.0067916251408,13.0785669933426,11.6236017811627,13.2070573378996,9.33525686439475,11.8166164846352,15.8147210030985,3.95293236963795,13.7035888825897,10.902775168193
"PHLDB3",341.784169572953,273.237595513666,345.746699103041,360.096544550032,352.582587361937,328.144578472429,343.537452609727,285.814411222115,307.921920707388,340.940416881273,334.595961883232,322.994714357719
"ETHE1",543.687559320683,626.070490590008,850.494195015813,543.196482456828,559.22439680483,853.379089525822,621.72810716869,636.620213109723,751.664386500209,503.998877128838,570.982870107905,815.663867270442
"ZNF575",9.2374099884582,30.8877281885013,18.1410305084929,26.1571339866851,16.7896470172351,22.3504047256763,19.604039415229,22.8946944389808,21.3963872394862,13.8352632937328,13.7035888825897,16.3541627522896
"XRCC1",556.883859304195,538.15926420735,650.942859422391,612.076935288432,516.604523607233,575.014957942399,545.179000880653,557.596590368725,608.401619766258,511.904741868114,573.266801588337,560.811497713929
"PINLYP",7.91777999010703,7.12793727426954,7.46983609173236,6.9752357297827,2.58302261803617,16.2548398004919,3.7341027457579,7.38538530289702,11.1633324727754,5.92939855445692,6.85179444129486,11.5841986162051
"IRGQ",732.3946490849,738.929497432609,781.131431306869,804.767822323679,794.279455046121,718.260733684234,639.46509521104,695.703295532899,639.100784066391,752.04538332362,786.814395008693,779.548424525802
"ZNF576",203.22301974608,212.650128682375,213.42388833521,180.484224508127,207.933320751911,187.946585193187,183.904560228577,228.208405859518,260.477757698092,157.129061693108,199.844004537767,199.657070267535
"ZNF428",362.898249546572,332.637072799245,335.07550468628,361.840353482478,342.250496889792,330.176433447491,379.944954380866,397.33372929586,386.99552572288,359.716845637053,411.107666477692,327.764678493803
"SRRM5",17.1551899785652,26.135770005655,28.8122249252534,34.0042741826907,41.3283618885786,24.3822597007378,30.8063476525027,21.4176173784013,18.6055541212923,24.7058273102372,26.2652120249636,21.8055503363861
"LOC105372411",9.2374099884582,7.12793727426954,1.06711944167605,5.23142679733703,1.29151130901808,7.11149241271519,5.60115411863685,8.86246236347642,1.86055541212923,7.9058647392759,1.14196574021581,4.76996413608445
"CADM4",376.094549530084,382.532633719132,356.417893519801,349.633690955358,346.125030816846,397.22764762452,382.745531440185,400.287883417018,408.391912962366,362.681544914282,429.379118321145,385.685671574829
"PLAUR",2421.5210469744,3063.82503839019,4983.44779262716,1959.16933560272,2756.08513344459,4634.66119811524,2883.66084541154,2858.14411222115,4476.49632158293,2730.48803432741,2802.3839264896,5016.63942426482
"LOC124904724",2.63925999670234,8.31592681998113,6.40271665005631,0.871904466222838,5.16604523607233,3.04778246259222,2.80057705931842,4.43123118173821,4.65138853032308,4.94116546204744,4.56786296086324,3.40711724006032
"LOC105372412",7.91777999010703,4.75195818284636,11.7383138584366,3.48761786489135,2.58302261803617,8.12741990024593,4.66762843219737,4.43123118173821,7.44222164851692,5.92939855445692,3.42589722064743,5.45138758409652
"IRGC",1.31962999835117,0,0,0,0,0,0.933525686439475,2.95415412115881,0,0,0,0
"SMG9",840.604308949696,880.300253372288,904.917286541291,1039.31012373762,919.556052020875,1126.66358367159,856.976580151438,803.529920955196,1031.67797602566,853.833391841797,803.94388111193,948.541439632794
"KCNN4",537.089409328927,569.046992395852,761.9232813567,552.787431585279,603.135781311445,807.662352586939,633.863941092403,574.582976565388,789.805772448858,668.045570468813,565.273041406826,843.602228638936
"LYPD5",1.31962999835117,15.4438640942507,16.0067916251408,3.48761786489135,7.7490678541085,8.12741990024593,2.80057705931842,11.8166164846352,2.79083311819385,2.96469927722846,4.56786296086324,8.17708137614478
"ZNF283",196.624869754325,190.078327313854,226.229321635323,199.66612276503,189.852162425658,182.866947755533,206.309176703124,172.81801608779,197.218873685698,188.752520650212,170.152895292156,201.701340611571
"ZNF404",3.95888999505352,9.50391636569272,6.40271665005631,3.48761786489135,10.3320904721447,8.12741990024593,2.80057705931842,5.90830824231761,4.65138853032308,3.95293236963795,5.70982870107905,1.36284689602413
"LOC100505715",11.8766699851605,5.93994772855795,7.46983609173236,23.5414205880166,7.7490678541085,6.09556492518445,2.80057705931842,11.8166164846352,8.37249935458154,4.94116546204744,7.99376018151067,14.3098924082534
"ZNF45-AS1",5.27851999340469,9.50391636569272,8.53695553340841,13.0785669933426,16.7896470172351,3.04778246259222,6.53467980507632,5.90830824231761,3.72111082425846,12.8470302013233,20.5553833238846,8.85850482415684
"ZNF45",319.350459600984,332.637072799245,326.538549152872,307.782276576662,289.298533220051,332.208288422552,306.196425152148,318.310106554861,293.037477410354,314.258123386217,248.948531367047,314.817632981574
"ZNF221",73.8992799076656,60.5874668312911,52.2888526421265,45.3390322435876,73.6161446140307,51.8123018640678,38.2745531440185,45.0508503476718,50.2349961274892,70.1645495610736,39.9688009075534,43.6111006727722
"ZNF155",58.0637199274516,46.331592282752,49.0874943170984,62.7771215680443,56.8264975967956,53.8441568391293,43.8757072626553,64.9913906654938,77.2130496033631,46.4469553432459,57.0982870107905,44.9739475687963
"ZNF230-DT",2.63925999670234,1.18798954571159,0,0.871904466222838,2.58302261803617,0,0.933525686439475,0.738538530289702,0.930277706064615,0.988233092409487,1.14196574021581,2.72569379204826
"ZNF230",83.1366898961238,90.2872054740808,88.5709136591123,80.215210892501,65.8670767599222,78.226416539867,84.0173117795527,85.6704695136054,78.1433273094277,92.8939106864918,86.7893962564016,83.815084105484
"ZNF222-DT",0,0,0,0,0,0,0,0,0,0,0,0
"ZNF222",114.807809856552,109.295038205466,123.785855234422,104.628535946741,121.4020630477,103.624603728136,98.9537227625843,107.088086892007,106.981936197431,119.576204181548,95.925122178128,109.02775168193
"ZNF223",80.4974298994215,74.8433413798302,72.5641220339715,55.8018858382616,72.3246333050126,61.9715767393752,94.2860943303869,79.7621612712878,68.8405502487815,64.2351510066167,61.6661499716538,68.8237682492186
"ZNF284",34.3103799571305,23.7597909142318,26.6779860419013,26.1571339866851,20.6641809442893,14.2229848254304,36.4075017711395,34.711310923616,33.4899974183262,31.6234589571036,30.8330749858269,23.1683972324102
"ZNF224",179.469679775759,187.702348222431,169.671991226492,163.918039649893,165.313447554315,145.277630716896,171.768726304863,215.653250844593,137.681100497563,161.081994062746,166.726998071508,154.001699250727
"ZNF225-AS1",2.63925999670234,8.31592681998113,9.60407497508446,1.74380893244568,7.7490678541085,8.12741990024593,4.66762843219737,2.21561559086911,1.86055541212923,3.95293236963795,4.56786296086324,0
"ZNF225",129.323739838415,108.107048659755,118.450258026042,130.785669933426,114.944506502609,114.799806090974,161.499943754029,139.583782224754,128.378323436917,147.246730769014,135.893923085681,145.824617874582
"ZNF234",134.60225983182,135.430808211121,100.309227517549,138.632810129431,129.151130901808,100.576821265543,133.494173160845,110.780779543455,91.1672151943323,114.635038719501,105.060848099855,115.160562714039
"ZNF226",259.967109675181,245.913835962299,247.571710468844,269.418480062857,240.221103477363,181.851020268003,234.314947296308,236.332329692705,192.567485155375,232.234776716229,206.695798979062,230.321125428078
"ZNF227",310.113049612525,257.793731419415,234.766277168731,269.418480062857,223.431456460128,262.109291782931,253.918986711537,225.992790268649,226.987760279766,257.928837118876,243.238702665968,228.958278532054
"LOC124904726",11.8766699851605,24.9477804599434,7.46983609173236,23.5414205880166,10.3320904721447,11.1752023628381,19.604039415229,16.2478476663734,4.65138853032308,17.7881956633708,26.2652120249636,8.17708137614478
"ZNF233",7.91777999010703,7.12793727426954,11.7383138584366,15.6942803920111,11.6236017811627,11.1752023628381,5.60115411863685,11.8166164846352,5.58166623638769,3.95293236963795,4.56786296086324,5.45138758409652
"ZNF235",167.593009790599,175.822452765315,154.732319043027,131.657574399648,173.062515408423,104.640531215666,162.433469440469,158.785784012286,151.635266088532,153.176129323471,163.301100850861,106.983481337894
"ZNF112",112.16854985985,96.2271532026388,75.7654803589996,88.0623510885066,68.4500993779584,106.672386190728,86.8178888388711,77.5465456804187,85.5855489579446,74.1174819307115,61.6661499716538,70.1866151452427
"ZNF285",58.0637199274516,35.6396863713477,32.0135832502815,68.0085483653813,45.2028958156329,54.86008432666,53.2109641270501,39.8810806356439,39.0716636547138,42.4940229736079,42.252732387985,25.2126675764464
"ZNF229",121.405959848308,92.663184565504,133.389930209506,109.859962744078,77.490678541085,111.752023628381,104.554876881221,86.4090080438951,105.121380785302,96.8468430561297,90.215293477049,91.3107420336167
"ZNF180",256.008219680127,248.289815053722,243.30323270214,237.158014812612,210.516343369947,259.061509320339,228.713793177671,201.621018769089,180.473874976535,217.411280330087,229.535113783378,216.011233019825
"CEACAM20",0,0,2.1342388833521,2.61571339866851,1.29151130901808,0,0,1.4770770605794,0,0.988233092409487,0,0
"CEACAM22P",0,0,1.06711944167605,0,5.16604523607233,2.03185497506148,1.86705137287895,0.738538530289702,0.930277706064615,0,3.42589722064743,1.36284689602413
"IGSF23",1.31962999835117,1.18798954571159,2.1342388833521,1.74380893244568,1.29151130901808,0,0,0,1.86055541212923,0,2.28393148043162,2.72569379204826
"PVR",5373.53335328597,5726.10961032987,5649.33032423301,5859.19801301747,5939.66051017416,6659.40468076401,5630.09341491647,5400.93227200859,5987.26731623186,5649.72858930504,5819.45741213977,5840.48037291141
"MIR4531",0,0,0,0,0,0,0,0,0,0,0,0.681423448012065
"CEACAM19",250.729699686723,316.005219159283,269.981218744041,292.959900650873,227.305990387183,292.587116408853,269.788923381008,286.552949752404,236.290537340412,263.858235673333,296.911092456111,265.755144724705
"LOC107985306",23.7533399703211,34.4516968256361,26.6779860419013,30.5166563177993,7.7490678541085,26.4141146757993,29.8728219660632,17.7249247269528,26.0477757698092,15.8117294785518,21.6973490641004,30.6640551605429
"CEACAM16-AS1",13.1962999835117,13.0678850028275,8.53695553340841,6.9752357297827,11.6236017811627,15.2389123129611,14.9364109830316,13.2936935452146,10.2330547667108,12.8470302013233,9.13572592172648,14.3098924082534
"CEACAM16",1.31962999835117,0,3.20135832502815,1.74380893244568,0,0,0,0.738538530289702,0,3.95293236963795,1.14196574021581,0
"BCL3",1441.03595819948,1373.3159148426,1482.22890448804,1231.12910630665,1436.16057562811,1413.15513515526,1418.959043388,1595.24322542576,1581.47210030985,1509.03193210929,1553.0734066935,1698.10723244607
"MIR8085",0,0,0,0,0,0,0,0,0,0,0,0
"CBLC",1.31962999835117,0,0,0,0,0,0,0.738538530289702,0.930277706064615,0.988233092409487,0,0
"BCAM",695.445009131068,898.120096557962,923.058317049784,610.333126355986,732.286912213253,883.856914151744,803.765616024388,839.718308939391,937.719927713132,804.421737221323,791.382257969556,923.328772056348
"NECTIN2",4486.74199439398,5182.01039839396,6922.40381815254,2916.52043951539,4765.67673027673,6178.87097916197,5128.79012129847,5496.20374241596,6458.91811320663,4738.57767810349,5382.08453363711,7388.67444679482
